Enh1	295	295	102.529	0.347557	0.347557
Enh2	332	332	271.684	0.818326	0.818326
Enh5	293	293	113.672	0.387961	0.387961
Enh6	279	279	101.111	0.362406	0.362406
Enh7	294	294	144.429	0.491255	0.491255
Enh8	233	233	59.885	0.257017	0.257017
Enh9	583	583	146.347	0.251024	0.251024
Enh10	264	264	50.3721	0.190804	0.190804
Enh13	420	420	144.909	0.345021	0.345021
Enh15	287	287	86.0327	0.299766	0.299766
Enh17	334	334	316.723	0.948272	0.948272
Enh18	231	231	84.5843	0.366166	0.366166
Enh23	711	711	196.356	0.276169	0.276169
Enh24	205	205	65.1971	0.318035	0.318035
Enh25	260	260	95.8191	0.368535	0.368535
Enh27	330	330	102.137	0.309506	0.309506
Enh28	302	302	602.44	1.99484	1.99484
Enh29	212	212	129.557	0.611116	0.611116
Enh31	405	405	303.717	0.749919	0.749919
Enh32	460	460	223.861	0.486654	0.486654
Enh33	468	468	346.849	0.74113	0.74113
Enh34	277	277	58.7106	0.211952	0.211952
Enh36	411	411	110.225	0.268187	0.268187
Enh37	642	642	352.236	0.548654	0.548654
Enh39	214	214	85.0143	0.397263	0.397263
Enh40	700	700	304.267	0.434668	0.434668
Enh42	735	735	309.36	0.420898	0.420898
Enh43	302	302	183.443	0.607428	0.607428
Enh45	436	436	204.432	0.468881	0.468881
Enh46	671	671	792.069	1.18043	1.18043
Enh47	384	384	278.284	0.724697	0.724697
Enh48	561	561	214.681	0.382676	0.382676
Enh49	429	429	186.479	0.434683	0.434683
Enh50	1039	1039	1293.16	1.24462	1.24462
Enh51	450	450	154.642	0.343649	0.343649
Enh52	246	246	66.8749	0.271849	0.271849
Enh53	755	755	3078.74	4.0778	4.0778
Enh54	329	329	166.96	0.507478	0.507478
Enh55	449	449	219.757	0.489437	0.489437
Enh56	470	470	196.739	0.418593	0.418593
Enh58	475	475	254.606	0.536012	0.536012
Enh59	220	220	125.553	0.570697	0.570697
Enh60	257	257	73.9087	0.287583	0.287583
Enh61	335	335	81.1354	0.242195	0.242195
Enh63	335	335	104.983	0.313382	0.313382
Enh64	858	858	579.33	0.67521	0.67521
Enh65	494	494	121.513	0.245978	0.245978
Enh66	237	237	111.281	0.469539	0.469539
Enh67	403	403	408.555	1.01379	1.01379
Enh68	677	677	2677.96	3.95563	3.95563
Enh69	537	537	930.018	1.73188	1.73188
Enh70	831	831	6478.24	7.79571	7.79571
Enh71	376	376	110.115	0.29286	0.29286
Enh72	295	295	128.426	0.435341	0.435341
Enh75	827	827	214.125	0.258918	0.258918
Enh76	298	298	189.511	0.635944	0.635944
Enh78	400	400	112.168	0.280419	0.280419
Enh79	532	532	323.051	0.607238	0.607238
Enh81	608	608	246.121	0.404805	0.404805
Enh84	523	523	414.675	0.792878	0.792878
Enh85	427	427	971.099	2.27424	2.27424
Enh86	204	204	613.778	3.00872	3.00872
Enh87	238	238	145.146	0.609855	0.609855
Enh89	452	452	786.891	1.74091	1.74091
Enh90	398	398	366.539	0.920953	0.920953
Enh91	495	495	225.826	0.456213	0.456213
Enh92	248	248	57.2337	0.230781	0.230781
Enh93	275	275	109.392	0.397788	0.397788
Enh95	330	330	167.84	0.508605	0.508605
Enh96	251	251	177.47	0.707051	0.707051
Enh98	271	271	132.659	0.489517	0.489517
Enh99	540	540	667.474	1.23606	1.23606
Enh100	269	269	101.395	0.376932	0.376932
Enh101	506	506	157.266	0.310803	0.310803
Enh102	780	780	115.262	0.147772	0.147772
Enh103	389	389	139.09	0.357559	0.357559
Enh104	516	516	199.59	0.386803	0.386803
Enh107	501	501	192.526	0.384284	0.384284
Enh109	244	244	73.0829	0.29952	0.29952
Enh110	263	263	156.811	0.596239	0.596239
Enh113	392	392	132.456	0.337897	0.337897
Enh114	465	465	227.598	0.489458	0.489458
Enh115	380	380	127.77	0.336238	0.336238
Enh116	228	228	49.598	0.217535	0.217535
Enh117	423	423	175.362	0.414568	0.414568
Enh118	207	207	71.7547	0.346641	0.346641
Enh119	286	286	96.9603	0.339022	0.339022
Enh121	533	533	351.629	0.659716	0.659716
Enh122	408	408	162.822	0.399073	0.399073
Enh123	555	555	573.138	1.03268	1.03268
Enh124	455	455	146.649	0.322305	0.322305
Enh125	245	245	63.8632	0.260666	0.260666
Enh126	234	234	69.0393	0.29504	0.29504
Enh127	283	283	78.3292	0.276781	0.276781
Enh128	419	419	132.785	0.31691	0.31691
Enh130	293	293	124.241	0.424032	0.424032
Enh131	339	339	686.022	2.02366	2.02366
Enh134	558	558	6332.21	11.348	11.348
Enh136	293	293	224.563	0.766428	0.766428
Enh139	263	263	97.5237	0.370813	0.370813
Enh142	220	220	75.6051	0.34366	0.34366
Enh143	518	518	188.541	0.363978	0.363978
Enh144	445	445	121.744	0.273582	0.273582
Enh146	398	398	467.14	1.17372	1.17372
Enh148	611	611	384.537	0.629356	0.629356
Enh149	696	696	1109.21	1.59369	1.59369
Enh150	425	425	229.868	0.540867	0.540867
Enh153	406	406	403.793	0.994563	0.994563
Enh154	617	617	1527.46	2.47562	2.47562
Enh155	284	284	188.901	0.665145	0.665145
Enh157	384	384	648.628	1.68913	1.68913
Enh160	267	267	92.6253	0.346911	0.346911
Enh161	219	219	28.8982	0.131955	0.131955
Enh162	393	393	173.968	0.442666	0.442666
Enh163	220	220	133.429	0.606496	0.606496
Enh164	306	306	77.7641	0.254131	0.254131
Enh166	239	239	69.8005	0.292052	0.292052
Enh167	589	589	218.752	0.371396	0.371396
Enh168	590	590	161.537	0.273791	0.273791
Enh169	508	508	198.295	0.390344	0.390344
Enh170	294	294	267.564	0.910082	0.910082
Enh171	236	236	92.7428	0.392978	0.392978
Enh172	430	430	121.061	0.281537	0.281537
Enh176	502	502	176.04	0.350678	0.350678
Enh177	405	405	92.111	0.227435	0.227435
