Enh1	295	295	65.3317	0.221463	0.221463
Enh2	332	332	4.50685	0.0135748	0.0135748
Enh5	293	293	9.05422	0.0309018	0.0309018
Enh6	279	279	41.0108	0.146992	0.146992
Enh7	294	294	76.0964	0.258831	0.258831
Enh8	233	233	107.354	0.460745	0.460745
Enh9	583	583	42.402	0.0727307	0.0727307
Enh10	264	264	12.1296	0.0459453	0.0459453
Enh13	420	420	14.7468	0.0351114	0.0351114
Enh15	287	287	289.267	1.0079	1.0079
Enh17	334	334	39.0676	0.116969	0.116969
Enh18	231	231	29.8273	0.129123	0.129123
Enh23	711	711	90.5115	0.127302	0.127302
Enh24	205	205	10.3105	0.0502954	0.0502954
Enh25	260	260	6.24696	0.0240268	0.0240268
Enh27	330	330	274.697	0.832415	0.832415
Enh28	302	302	22.6994	0.0751635	0.0751635
Enh29	212	212	92.8962	0.438189	0.438189
Enh31	405	405	5.96824	0.0147364	0.0147364
Enh32	460	460	55.9149	0.121554	0.121554
Enh33	468	468	3.51944	0.00752017	0.00752017
Enh34	277	277	19.1638	0.0691832	0.0691832
Enh36	411	411	41.4475	0.100846	0.100846
Enh37	642	642	65.994	0.102794	0.102794
Enh39	214	214	131.166	0.612926	0.612926
Enh40	700	700	64.3062	0.091866	0.091866
Enh42	735	735	59.9242	0.0815295	0.0815295
Enh43	302	302	8.34373	0.0276282	0.0276282
Enh45	436	436	20.3961	0.04678	0.04678
Enh46	671	671	279.591	0.416678	0.416678
Enh47	384	384	15.4177	0.0401503	0.0401503
Enh48	561	561	45.8789	0.0817806	0.0817806
Enh49	429	429	32.8376	0.0765446	0.0765446
Enh50	1039	1039	221.575	0.213258	0.213258
Enh51	450	450	51.1142	0.113587	0.113587
Enh52	246	246	12.4857	0.050755	0.050755
Enh53	755	755	61.2134	0.0810774	0.0810774
Enh54	329	329	13.9697	0.042461	0.042461
Enh55	449	449	99.0116	0.220516	0.220516
Enh56	470	470	87.2587	0.185657	0.185657
Enh58	475	475	2.77458	0.00584122	0.00584122
Enh59	220	220	3.1515	0.014325	0.014325
Enh60	257	257	17.3019	0.0673224	0.0673224
Enh61	335	335	117.359	0.350324	0.350324
Enh63	335	335	42.1952	0.125956	0.125956
Enh64	858	858	58.9714	0.0687312	0.0687312
Enh65	494	494	283.317	0.573517	0.573517
Enh66	237	237	10.0648	0.0424673	0.0424673
Enh67	403	403	33.9511	0.0842459	0.0842459
Enh68	677	677	137.856	0.203628	0.203628
Enh69	537	537	33.6774	0.0627139	0.0627139
Enh70	831	831	78.43	0.0943802	0.0943802
Enh71	376	376	176.094	0.468336	0.468336
Enh72	295	295	360.066	1.22056	1.22056
Enh75	827	827	98.5901	0.119214	0.119214
Enh76	298	298	24.8118	0.083261	0.083261
Enh78	400	400	123.326	0.308314	0.308314
Enh79	532	532	182.938	0.343869	0.343869
Enh81	608	608	154.149	0.253534	0.253534
Enh84	523	523	433.825	0.829492	0.829492
Enh85	427	427	27.7137	0.0649034	0.0649034
Enh86	204	204	117.659	0.576761	0.576761
Enh87	238	238	10.3341	0.0434207	0.0434207
Enh89	452	452	57.2387	0.126634	0.126634
Enh90	398	398	43.5272	0.109365	0.109365
Enh91	495	495	23.0562	0.0465782	0.0465782
Enh92	248	248	35.7225	0.144042	0.144042
Enh93	275	275	33.1614	0.120587	0.120587
Enh95	330	330	46.3035	0.140314	0.140314
Enh96	251	251	9.52291	0.0379399	0.0379399
Enh98	271	271	4.5629	0.0168373	0.0168373
Enh99	540	540	26.0503	0.0482414	0.0482414
Enh100	269	269	135.268	0.502856	0.502856
Enh101	506	506	245.055	0.484298	0.484298
Enh102	780	780	85.6251	0.109776	0.109776
Enh103	389	389	100.052	0.257203	0.257203
Enh104	516	516	64.9965	0.125962	0.125962
Enh107	501	501	209.947	0.419055	0.419055
Enh109	244	244	306.594	1.25653	1.25653
Enh110	263	263	77.1572	0.293373	0.293373
Enh113	392	392	69.4741	0.17723	0.17723
Enh114	465	465	159.702	0.343445	0.343445
Enh115	380	380	66.1287	0.174023	0.174023
Enh116	228	228	4.06762	0.0178404	0.0178404
Enh117	423	423	33.8966	0.0801337	0.0801337
Enh118	207	207	393.398	1.90047	1.90047
Enh119	286	286	509.138	1.7802	1.7802
Enh121	533	533	49.543	0.0929512	0.0929512
Enh122	408	408	64.8399	0.158921	0.158921
Enh123	555	555	68.4831	0.123393	0.123393
Enh124	455	455	121.691	0.267452	0.267452
Enh125	245	245	93.2208	0.380493	0.380493
Enh126	234	234	6.27105	0.0267994	0.0267994
Enh127	283	283	58.4316	0.206472	0.206472
Enh128	419	419	37.237	0.0888712	0.0888712
Enh130	293	293	5.48008	0.0187033	0.0187033
Enh131	339	339	27.2728	0.0804506	0.0804506
Enh134	558	558	42.6184	0.076377	0.076377
Enh136	293	293	34.0862	0.116335	0.116335
Enh139	263	263	122.609	0.466194	0.466194
Enh142	220	220	26.9755	0.122616	0.122616
Enh143	518	518	74.9533	0.144698	0.144698
Enh144	445	445	301.31	0.6771	0.6771
Enh146	398	398	4.73429	0.0118952	0.0118952
Enh148	611	611	34.0848	0.0557853	0.0557853
Enh149	696	696	163.871	0.235447	0.235447
Enh150	425	425	62.2252	0.146412	0.146412
Enh153	406	406	24.6192	0.0606384	0.0606384
Enh154	617	617	29.0181	0.047031	0.047031
Enh155	284	284	26.3026	0.0926149	0.0926149
Enh157	384	384	9.64835	0.0251259	0.0251259
Enh160	267	267	144.962	0.542929	0.542929
Enh161	219	219	3.9056	0.0178338	0.0178338
Enh162	393	393	19.0511	0.048476	0.048476
Enh163	220	220	10.0957	0.0458895	0.0458895
Enh164	306	306	18.266	0.0596927	0.0596927
Enh166	239	239	11.111	0.0464894	0.0464894
Enh167	589	589	15.0071	0.025479	0.025479
Enh168	590	590	10.8422	0.0183766	0.0183766
Enh169	508	508	46.8312	0.0921874	0.0921874
Enh170	294	294	4.58988	0.0156118	0.0156118
Enh171	236	236	14.3532	0.0608185	0.0608185
Enh172	430	430	22.73	0.0528605	0.0528605
Enh176	502	502	63.7407	0.126973	0.126973
Enh177	405	405	9.06685	0.0223873	0.0223873
Enh178	263	263	58.8402	0.223727	0.223727
Enh180	858	858	54.3512	0.0633464	0.0633464
Enh181	241	241	2.80584	0.0116425	0.0116425
Enh182	449	449	99.3119	0.221185	0.221185
Enh183	278	278	272.007	0.978443	0.978443
Enh185	632	632	439.693	0.695718	0.695718
Enh187	319	319	53.9086	0.168993	0.168993
Enh188	886	886	26.8997	0.0303609	0.0303609
Enh189	770	770	14.9892	0.0194665	0.0194665
Enh190	247	247	4.11024	0.0166406	0.0166406
Enh191	266	266	31.3981	0.118038	0.118038
Enh192	369	369	224.344	0.607978	0.607978
Enh194	600	600	683.146	1.13858	1.13858
Enh195	457	457	14.8183	0.0324253	0.0324253
Enh196	308	308	45.3821	0.147344	0.147344
Enh197	210	210	12.6265	0.0601263	0.0601263
Enh198	547	547	96.3998	0.176234	0.176234
Enh200	888	888	215.743	0.242954	0.242954
Enh201	331	331	140.011	0.422993	0.422993
Enh202	306	306	204.595	0.668611	0.668611
Enh203	292	292	42.819	0.14664	0.14664
Enh204	350	350	106.882	0.305376	0.305376
Enh205	370	370	103.774	0.28047	0.28047
Enh206	264	264	55.9076	0.211771	0.211771
Enh207	412	412	40.3035	0.097824	0.097824
Enh208	858	858	168.799	0.196735	0.196735
Enh209	517	517	173.818	0.336205	0.336205
Enh210	381	381	10.8013	0.0283499	0.0283499
Enh211	219	219	6.32259	0.0288703	0.0288703
Enh212	310	310	49.7826	0.160589	0.160589
Enh213	203	203	14.5066	0.0714609	0.0714609
Enh214	256	256	127.64	0.498593	0.498593
Enh216	260	260	16.0131	0.0615887	0.0615887
Enh217	699	699	345.91	0.494864	0.494864
Enh219	609	609	17.6704	0.0290155	0.0290155
Enh220	235	235	11.3888	0.0484629	0.0484629
Enh221	256	256	15.9208	0.0621907	0.0621907
Enh222	476	476	7.89898	0.0165945	0.0165945
Enh223	792	792	97.1758	0.122697	0.122697
Enh225	206	206	42.7628	0.207587	0.207587
Enh226	288	288	43.4026	0.150704	0.150704
Enh227	654	654	44.5644	0.0681413	0.0681413
Enh229	225	225	13.3562	0.0593607	0.0593607
Enh230	492	492	88.28	0.179431	0.179431
Enh232	495	495	7.77485	0.0157068	0.0157068
Enh233	1116	1116	25.9543	0.0232566	0.0232566
Enh235	229	229	34.1655	0.149194	0.149194
Enh236	423	423	7.15453	0.0169138	0.0169138
Enh237	367	367	9.68156	0.0263803	0.0263803
Enh239	756	756	37.905	0.0501389	0.0501389
Enh240	348	348	17.7299	0.050948	0.050948
Enh241	748	748	248.251	0.331886	0.331886
Enh244	542	542	18.4926	0.0341191	0.0341191
Enh245	261	261	73.5444	0.281779	0.281779
Enh247	312	312	10.2189	0.0327529	0.0327529
Enh248	408	408	5.35615	0.0131278	0.0131278
Enh249	207	207	25.7015	0.124162	0.124162
Enh250	408	408	21.2442	0.052069	0.052069
Enh251	453	453	16.7448	0.0369642	0.0369642
Enh252	368	368	7.95097	0.0216059	0.0216059
Enh253	234	234	22.0171	0.0940903	0.0940903
Enh254	562	562	33.2057	0.0590849	0.0590849
Enh255	204	204	6.1472	0.0301333	0.0301333
Enh256	459	459	75.5428	0.164581	0.164581
Enh257	240	240	9.03705	0.0376544	0.0376544
Enh258	224	224	125.847	0.561818	0.561818
Enh259	587	587	70.8187	0.120645	0.120645
Enh266	606	606	34.0947	0.0562619	0.0562619
Enh267	279	279	200.766	0.719592	0.719592
Enh268	352	352	18.7633	0.0533047	0.0533047
Enh270	519	519	27.8993	0.0537558	0.0537558
Enh271	463	463	82.8445	0.17893	0.17893
Enh272	243	243	85.5678	0.352131	0.352131
Enh273	528	528	29.1778	0.055261	0.055261
Enh274	897	897	45.7402	0.0509924	0.0509924
Enh275	375	375	20.2079	0.0538877	0.0538877
Enh276	490	490	187.659	0.382977	0.382977
Enh278	243	243	66.9102	0.27535	0.27535
Enh280	819	819	46.4369	0.0566995	0.0566995
Enh282	314	314	235.738	0.750758	0.750758
Enh283	360	360	20.5466	0.0570738	0.0570738
Enh286	684	684	62.1929	0.0909252	0.0909252
Enh287	451	451	293.366	0.650478	0.650478
Enh288	234	234	21.4543	0.0916848	0.0916848
Enh291	792	792	49.5355	0.0625448	0.0625448
Enh292	243	243	12.1521	0.0500088	0.0500088
Enh293	384	384	164.045	0.427201	0.427201
Enh294	211	211	4.33912	0.0205646	0.0205646
Enh295	252	252	20.2423	0.0803267	0.0803267
Enh296	397	397	40.0993	0.101006	0.101006
Enh297	753	753	77.1124	0.102407	0.102407
Enh298	235	235	13.4332	0.0571626	0.0571626
Enh299	605	605	9.32511	0.0154134	0.0154134
Enh300	863	863	10.1426	0.0117527	0.0117527
Enh301	248	248	5.06027	0.0204043	0.0204043
Enh302	313	313	51.1496	0.163417	0.163417
Enh303	265	265	10.0149	0.0377922	0.0377922
Enh304	684	684	59.2353	0.0866013	0.0866013
Enh306	395	395	148.765	0.376621	0.376621
Enh308	1110	1110	17.954	0.0161747	0.0161747
Enh309	857	857	37.6253	0.0439035	0.0439035
Enh310	221	221	7.38806	0.0334301	0.0334301
Enh311	530	530	69.9305	0.131944	0.131944
Enh312	263	263	20.53	0.0780609	0.0780609
Enh313	228	228	19.1906	0.0841693	0.0841693
Enh315	215	215	46.6377	0.21692	0.21692
Enh316	468	468	26.7104	0.0570735	0.0570735
Enh317	276	276	1255.11	4.54751	4.54751
Enh318	204	204	15.9874	0.0783699	0.0783699
Enh319	540	540	108.814	0.201508	0.201508
Enh320	473	473	10.1412	0.0214402	0.0214402
Enh321	511	511	54.4328	0.106522	0.106522
Enh322	291	291	36.6089	0.125804	0.125804
Enh324	281	281	45.032	0.160256	0.160256
Enh327	504	504	25.1055	0.0498126	0.0498126
Enh328	286	286	59.3827	0.207632	0.207632
Enh329	289	289	2.08203	0.00720426	0.00720426
Enh330	556	556	125.056	0.224922	0.224922
Enh331	208	208	37.7981	0.181722	0.181722
Enh332	338	338	8.70058	0.0257414	0.0257414
Enh333	324	324	2.56337	0.00791164	0.00791164
Enh334	713	713	56.3022	0.0789652	0.0789652
Enh335	318	318	55.233	0.173689	0.173689
Enh336	571	571	115.47	0.202224	0.202224
Enh337	458	458	251.73	0.549629	0.549629
Enh338	832	832	22.5709	0.0271285	0.0271285
Enh339	211	211	14.4259	0.0683693	0.0683693
Enh340	822	822	46.9899	0.0571654	0.0571654
Enh342	287	287	158.807	0.553334	0.553334
Enh343	349	349	8.74454	0.025056	0.025056
Enh344	309	309	134.22	0.434368	0.434368
Enh346	351	351	12.4342	0.0354252	0.0354252
Enh347	316	316	28.9666	0.0916665	0.0916665
Enh348	315	315	17.2419	0.0547361	0.0547361
Enh350	257	257	8.66578	0.033719	0.033719
Enh351	332	332	8.42955	0.0253902	0.0253902
Enh352	302	302	39.5845	0.131075	0.131075
Enh353	359	359	42.2336	0.117642	0.117642
Enh355	293	293	9.36361	0.0319577	0.0319577
Enh356	703	703	22.7443	0.0323532	0.0323532
Enh357	216	216	1329.5	6.15511	6.15511
Enh358	699	699	12.4411	0.0177984	0.0177984
Enh359	691	691	86.0184	0.124484	0.124484
Enh360	501	501	72.5426	0.144796	0.144796
Enh361	297	297	31.089	0.104677	0.104677
Enh362	551	551	44.9593	0.0815958	0.0815958
Enh363	636	636	6.48158	0.0101912	0.0101912
Enh365	369	369	192.731	0.522306	0.522306
Enh366	456	456	24.4628	0.0536464	0.0536464
Enh367	561	561	18.0353	0.0321484	0.0321484
Enh368	431	431	90.3444	0.209616	0.209616
Enh369	316	316	200.375	0.634098	0.634098
Enh370	718	718	294.93	0.410765	0.410765
Enh372	230	230	11.192	0.048661	0.048661
Enh374	713	713	63.9581	0.0897028	0.0897028
Enh375	323	323	153.035	0.473793	0.473793
Enh376	541	541	20.7278	0.0383139	0.0383139
Enh377	351	351	23.2554	0.0662546	0.0662546
Enh378	283	283	20.8757	0.0737657	0.0737657
Enh379	232	232	17.9786	0.0774942	0.0774942
Enh380	285	285	68.8368	0.241533	0.241533
Enh381	323	323	30.161	0.0933777	0.0933777
Enh382	247	247	11.2172	0.0454136	0.0454136
Enh383	231	231	5.07471	0.0219684	0.0219684
Enh387	475	475	53.8031	0.11327	0.11327
Enh388	236	236	72.3657	0.306634	0.306634
Enh389	685	685	147.483	0.215304	0.215304
Enh391	447	447	18.6249	0.0416664	0.0416664
Enh392	248	248	4.21467	0.0169946	0.0169946
Enh393	295	295	29.932	0.101464	0.101464
Enh394	430	430	74.5486	0.173369	0.173369
Enh395	203	203	6.21002	0.0305912	0.0305912
Enh396	364	364	16.2405	0.0446166	0.0446166
Enh397	241	241	8.21842	0.0341013	0.0341013
Enh399	309	309	188.884	0.611274	0.611274
Enh401	242	242	107.26	0.443225	0.443225
Enh402	236	236	105.742	0.448058	0.448058
Enh405	472	472	10.1595	0.0215244	0.0215244
Enh406	452	452	18.9971	0.042029	0.042029
Enh407	224	224	264.87	1.18245	1.18245
Enh408	407	407	121.018	0.297341	0.297341
